INTERVAL_DATETIME,REGION,POWER,QI,LASTCHANGED
20/8/22 14:00,NSW1,1675.449,1,20/8/22 14:19
20/8/22 14:30,NSW1,1622.801,1,20/8/22 14:49
20/8/22 15:00,NSW1,1451.856,1,20/8/22 15:19
20/8/22 15:30,NSW1,1218.7,1,20/8/22 15:49
20/8/22 16:00,NSW1,974.879,1,20/8/22 16:19
20/8/22 16:30,NSW1,630.097,1,20/8/22 16:49
20/8/22 17:00,NSW1,271.109,1,20/8/22 17:19
20/8/22 17:30,NSW1,61.207,1,20/8/22 17:49
20/8/22 18:00,NSW1,0.785,1,20/8/22 18:23
20/8/22 18:30,NSW1,0,1,20/8/22 18:49
20/8/22 19:00,NSW1,0,1,20/8/22 19:19
20/8/22 19:30,NSW1,0,1,20/8/22 19:49
20/8/22 20:00,NSW1,0,1,20/8/22 20:19
20/8/22 20:30,NSW1,0,1,20/8/22 20:49
20/8/22 21:00,NSW1,0,1,20/8/22 21:19
20/8/22 21:30,NSW1,0,1,20/8/22 21:49
20/8/22 22:00,NSW1,0,1,20/8/22 22:19
20/8/22 22:30,NSW1,0,1,20/8/22 22:49
20/8/22 23:00,NSW1,0,1,20/8/22 23:19
20/8/22 23:30,NSW1,0,1,20/8/22 23:49
21/8/22 0:00,NSW1,0,1,21/8/22 0:19
21/8/22 0:30,NSW1,0,1,21/8/22 0:49
21/8/22 1:00,NSW1,0,1,21/8/22 1:19
21/8/22 1:30,NSW1,0,1,21/8/22 1:49
21/8/22 2:00,NSW1,0,1,21/8/22 2:19
21/8/22 2:30,NSW1,0,1,21/8/22 2:49
21/8/22 3:00,NSW1,0,1,21/8/22 3:19
21/8/22 3:30,NSW1,0,1,21/8/22 3:49
21/8/22 4:00,NSW1,0,1,21/8/22 4:19
21/8/22 4:30,NSW1,0,1,21/8/22 4:49
21/8/22 5:00,NSW1,0,1,21/8/22 5:19
21/8/22 5:30,NSW1,0,1,21/8/22 5:49
21/8/22 6:00,NSW1,0,1,21/8/22 6:19
21/8/22 6:30,NSW1,0.849,1,21/8/22 6:49
21/8/22 7:00,NSW1,52.103,1,21/8/22 7:19
21/8/22 7:30,NSW1,254.157,1,21/8/22 7:49
21/8/22 8:00,NSW1,555.289,1,21/8/22 8:19
21/8/22 8:30,NSW1,1007.503,1,21/8/22 8:49
21/8/22 9:00,NSW1,1454.639,1,21/8/22 9:19
21/8/22 9:30,NSW1,1803.666,1,21/8/22 9:49
21/8/22 10:00,NSW1,2087.155,1,21/8/22 10:20
21/8/22 10:30,NSW1,2352.322,1,21/8/22 10:49
21/8/22 11:00,NSW1,2556.469,1,21/8/22 11:19
21/8/22 11:30,NSW1,2656.672,1,21/8/22 11:49
21/8/22 12:00,NSW1,2644.897,1,21/8/22 12:19
21/8/22 12:30,NSW1,2592.473,1,21/8/22 12:49
21/8/22 13:00,NSW1,2537.719,1,21/8/22 13:19
21/8/22 13:30,NSW1,2404.309,1,21/8/22 13:49
21/8/22 14:00,NSW1,2238.235,1,21/8/22 14:19
21/8/22 14:30,NSW1,2024.678,1,21/8/22 14:49
21/8/22 15:00,NSW1,1788.377,1,21/8/22 15:19
21/8/22 15:30,NSW1,1424.364,1,21/8/22 15:49
21/8/22 16:00,NSW1,1052.781,1,21/8/22 16:19
21/8/22 16:30,NSW1,630.135,1,21/8/22 16:49
21/8/22 17:00,NSW1,285.101,1,21/8/22 17:19
21/8/22 17:30,NSW1,62.292,1,21/8/22 17:49
21/8/22 18:00,NSW1,0.736,1,21/8/22 18:19
21/8/22 18:30,NSW1,0,1,21/8/22 18:49
21/8/22 19:00,NSW1,0,1,21/8/22 19:19
21/8/22 19:30,NSW1,0,1,21/8/22 19:49
21/8/22 20:00,NSW1,0,1,21/8/22 20:19
21/8/22 20:30,NSW1,0,1,21/8/22 20:49
21/8/22 21:00,NSW1,0,1,21/8/22 21:19
21/8/22 21:30,NSW1,0,1,21/8/22 21:49
21/8/22 22:00,NSW1,0,1,21/8/22 22:19
21/8/22 22:30,NSW1,0,1,21/8/22 22:49
21/8/22 23:00,NSW1,0,1,21/8/22 23:19
21/8/22 23:30,NSW1,0,1,21/8/22 23:49
22/8/22 0:00,NSW1,0,1,22/8/22 0:19
22/8/22 0:30,NSW1,0,1,22/8/22 0:49
22/8/22 1:00,NSW1,0,1,22/8/22 1:19
22/8/22 1:30,NSW1,0,1,22/8/22 1:49
22/8/22 2:00,NSW1,0,1,22/8/22 2:19
22/8/22 2:30,NSW1,0,1,22/8/22 2:49
22/8/22 3:00,NSW1,0,1,22/8/22 3:19
22/8/22 3:30,NSW1,0,1,22/8/22 3:49
22/8/22 4:00,NSW1,0,1,22/8/22 4:19
22/8/22 4:30,NSW1,0,1,22/8/22 4:49
22/8/22 5:00,NSW1,0,1,22/8/22 5:19
22/8/22 5:30,NSW1,0,1,22/8/22 5:49
22/8/22 6:00,NSW1,0,1,22/8/22 6:19
22/8/22 6:30,NSW1,1.648,1,22/8/22 6:49
22/8/22 7:00,NSW1,73.84,1,22/8/22 7:19
22/8/22 7:30,NSW1,326.702,1,22/8/22 7:49
22/8/22 8:00,NSW1,679.16,1,22/8/22 8:19
22/8/22 8:30,NSW1,1120.792,1,22/8/22 8:49
22/8/22 9:00,NSW1,1537.647,1,22/8/22 9:19
22/8/22 9:30,NSW1,1910.428,1,22/8/22 9:49
22/8/22 10:00,NSW1,2181.892,1,22/8/22 10:20
22/8/22 10:30,NSW1,2405.376,1,22/8/22 10:49
22/8/22 11:00,NSW1,2549.763,1,22/8/22 11:19
22/8/22 11:30,NSW1,2666.979,1,22/8/22 11:49
22/8/22 12:00,NSW1,2644.689,1,22/8/22 12:19
22/8/22 12:30,NSW1,2687.605,1,22/8/22 12:49
22/8/22 13:00,NSW1,2577.909,1,22/8/22 13:19
22/8/22 13:30,NSW1,2455.332,1,22/8/22 13:49
22/8/22 14:00,NSW1,2255.812,1,22/8/22 14:19
22/8/22 14:30,NSW1,1995.092,1,22/8/22 14:49
22/8/22 15:00,NSW1,1679.073,1,22/8/22 15:19
22/8/22 15:30,NSW1,1333.478,1,22/8/22 15:49
22/8/22 16:00,NSW1,967.594,1,22/8/22 16:19
22/8/22 16:30,NSW1,599.402,1,22/8/22 16:49
22/8/22 17:00,NSW1,265.145,1,22/8/22 17:19
22/8/22 17:30,NSW1,59.819,1,22/8/22 17:49
22/8/22 18:00,NSW1,0.739,1,22/8/22 18:19
22/8/22 18:30,NSW1,0,1,22/8/22 18:49
22/8/22 19:00,NSW1,0,1,22/8/22 19:19
22/8/22 19:30,NSW1,0,1,22/8/22 19:49
22/8/22 20:00,NSW1,0,1,22/8/22 20:19
22/8/22 20:30,NSW1,0,1,22/8/22 20:49
22/8/22 21:00,NSW1,0,1,22/8/22 21:19
22/8/22 21:30,NSW1,0,1,22/8/22 21:49
22/8/22 22:00,NSW1,0,1,22/8/22 22:19
22/8/22 22:30,NSW1,0,1,22/8/22 22:49
22/8/22 23:00,NSW1,0,1,22/8/22 23:19
22/8/22 23:30,NSW1,0,1,22/8/22 23:49
23/8/22 0:00,NSW1,0,1,23/8/22 0:19
23/8/22 0:30,NSW1,0,1,23/8/22 0:49
23/8/22 1:00,NSW1,0,1,23/8/22 1:19
23/8/22 1:30,NSW1,0,1,23/8/22 1:49
23/8/22 2:00,NSW1,0,1,23/8/22 2:19
23/8/22 2:30,NSW1,0,1,23/8/22 2:49
23/8/22 3:00,NSW1,0,1,23/8/22 3:19
23/8/22 3:30,NSW1,0,1,23/8/22 3:49
23/8/22 4:00,NSW1,0,1,23/8/22 4:19
23/8/22 4:30,NSW1,0,1,23/8/22 4:49
23/8/22 5:00,NSW1,0,1,23/8/22 5:19
23/8/22 5:30,NSW1,0,1,23/8/22 5:49
23/8/22 6:00,NSW1,0,1,23/8/22 6:19
23/8/22 6:30,NSW1,2.089,1,23/8/22 6:49
23/8/22 7:00,NSW1,62.08,1,23/8/22 7:19
23/8/22 7:30,NSW1,261.609,1,23/8/22 7:49
23/8/22 8:00,NSW1,558.768,1,23/8/22 8:19
23/8/22 8:30,NSW1,876.782,1,23/8/22 8:49
23/8/22 9:00,NSW1,1150.212,1,23/8/22 9:19
23/8/22 9:30,NSW1,1472.253,1,23/8/22 9:49
23/8/22 10:00,NSW1,1806.303,1,23/8/22 10:20
23/8/22 10:30,NSW1,1935.726,1,23/8/22 10:49
23/8/22 11:00,NSW1,2063.947,1,23/8/22 11:19
23/8/22 11:30,NSW1,2090.969,1,23/8/22 11:49
23/8/22 12:00,NSW1,1842.02,1,23/8/22 12:19
23/8/22 12:30,NSW1,1544.118,1,23/8/22 12:49
23/8/22 13:00,NSW1,1542.126,1,23/8/22 13:19
23/8/22 13:30,NSW1,1322.959,1,23/8/22 13:49
23/8/22 14:00,NSW1,944.038,1,23/8/22 14:19
23/8/22 14:30,NSW1,799.084,1,23/8/22 14:49
23/8/22 15:00,NSW1,648.251,1,23/8/22 15:19
23/8/22 15:30,NSW1,506.285,1,23/8/22 15:49
23/8/22 16:00,NSW1,380.806,1,23/8/22 16:19
23/8/22 16:30,NSW1,269.901,1,23/8/22 16:49
23/8/22 17:00,NSW1,123.562,1,23/8/22 17:19
23/8/22 17:30,NSW1,35.833,1,23/8/22 17:49
23/8/22 18:00,NSW1,1.052,1,23/8/22 18:19
23/8/22 18:30,NSW1,0,1,23/8/22 18:49
23/8/22 19:00,NSW1,0,1,23/8/22 19:19
23/8/22 19:30,NSW1,0,1,23/8/22 19:49
23/8/22 20:00,NSW1,0,1,23/8/22 20:19
23/8/22 20:30,NSW1,0,1,23/8/22 20:49
23/8/22 21:00,NSW1,0,1,23/8/22 21:19
23/8/22 21:30,NSW1,0,1,23/8/22 21:49
23/8/22 22:00,NSW1,0,1,23/8/22 22:19
23/8/22 22:30,NSW1,0,1,23/8/22 22:49
23/8/22 23:00,NSW1,0,1,23/8/22 23:19
23/8/22 23:30,NSW1,0,1,23/8/22 23:49
24/8/22 0:00,NSW1,0,1,24/8/22 0:19
24/8/22 0:30,NSW1,0,1,24/8/22 0:49
24/8/22 1:00,NSW1,0,1,24/8/22 1:19
24/8/22 1:30,NSW1,0,1,24/8/22 1:49
24/8/22 2:00,NSW1,0,1,24/8/22 2:19
24/8/22 2:30,NSW1,0,1,24/8/22 2:49
24/8/22 3:00,NSW1,0,1,24/8/22 3:19
24/8/22 3:30,NSW1,0,1,24/8/22 3:49
24/8/22 4:00,NSW1,0,1,24/8/22 4:19
24/8/22 4:30,NSW1,0,1,24/8/22 4:49
24/8/22 5:00,NSW1,0,1,24/8/22 5:19
24/8/22 5:30,NSW1,0,1,24/8/22 5:49
24/8/22 6:00,NSW1,0,1,24/8/22 6:19
24/8/22 6:30,NSW1,2.839,1,24/8/22 6:49
24/8/22 7:00,NSW1,69.464,1,24/8/22 7:19
24/8/22 7:30,NSW1,321.993,1,24/8/22 7:49
24/8/22 8:00,NSW1,729.004,1,24/8/22 8:19
24/8/22 8:30,NSW1,1186.511,1,24/8/22 8:49
24/8/22 9:00,NSW1,1598.805,1,24/8/22 9:19
24/8/22 9:30,NSW1,2022.938,1,24/8/22 9:49
24/8/22 10:00,NSW1,2380.781,1,24/8/22 10:20
24/8/22 10:30,NSW1,2667.536,1,24/8/22 10:49
24/8/22 11:00,NSW1,2823.118,1,24/8/22 11:19
24/8/22 11:30,NSW1,2868.202,1,24/8/22 11:49
24/8/22 12:00,NSW1,2882.738,1,24/8/22 12:19
24/8/22 12:30,NSW1,2837.363,1,24/8/22 12:49
24/8/22 13:00,NSW1,2745.87,1,24/8/22 13:19
24/8/22 13:30,NSW1,2594.84,1,24/8/22 13:49
24/8/22 14:00,NSW1,2395.809,1,24/8/22 14:19
24/8/22 14:30,NSW1,2163.385,1,24/8/22 14:49
24/8/22 15:00,NSW1,1844.944,1,24/8/22 15:19
24/8/22 15:30,NSW1,1482.278,1,24/8/22 15:49
24/8/22 16:00,NSW1,1073.483,1,24/8/22 16:19
24/8/22 16:30,NSW1,640.256,1,24/8/22 16:49
24/8/22 17:00,NSW1,282.973,1,24/8/22 17:19
24/8/22 17:30,NSW1,65.979,1,24/8/22 17:49
24/8/22 18:00,NSW1,0.583,1,24/8/22 18:19
24/8/22 18:30,NSW1,0,1,24/8/22 18:49
24/8/22 19:00,NSW1,0,1,24/8/22 19:19
24/8/22 19:30,NSW1,0,1,24/8/22 19:49
24/8/22 20:00,NSW1,0,1,24/8/22 20:19
24/8/22 20:30,NSW1,0,1,24/8/22 20:49
24/8/22 21:00,NSW1,0,1,24/8/22 21:19
24/8/22 21:30,NSW1,0,1,24/8/22 21:49
24/8/22 22:00,NSW1,0,1,24/8/22 22:19
24/8/22 22:30,NSW1,0,1,24/8/22 22:49
24/8/22 23:00,NSW1,0,1,24/8/22 23:19
24/8/22 23:30,NSW1,0,1,24/8/22 23:49
25/8/22 0:00,NSW1,0,1,25/8/22 0:19
25/8/22 0:30,NSW1,0,1,25/8/22 0:49
25/8/22 1:00,NSW1,0,1,25/8/22 1:19
25/8/22 1:30,NSW1,0,1,25/8/22 1:49
25/8/22 2:00,NSW1,0,1,25/8/22 2:19
25/8/22 2:30,NSW1,0,1,25/8/22 2:49
25/8/22 3:00,NSW1,0,1,25/8/22 3:19
25/8/22 3:30,NSW1,0,1,25/8/22 3:49
25/8/22 4:00,NSW1,0,1,25/8/22 4:19
25/8/22 4:30,NSW1,0,1,25/8/22 4:49
25/8/22 5:00,NSW1,0,1,25/8/22 5:19
25/8/22 5:30,NSW1,0,1,25/8/22 5:49
25/8/22 6:00,NSW1,0,1,25/8/22 6:19
25/8/22 6:30,NSW1,4.211,1,25/8/22 6:49
25/8/22 7:00,NSW1,92.039,1,25/8/22 7:19
25/8/22 7:30,NSW1,346.063,1,25/8/22 7:49
25/8/22 8:00,NSW1,702.222,1,25/8/22 8:19
25/8/22 8:30,NSW1,1082.297,1,25/8/22 8:49
25/8/22 9:00,NSW1,1460.891,1,25/8/22 9:19
25/8/22 9:30,NSW1,1725.899,1,25/8/22 9:49
25/8/22 10:00,NSW1,2012.819,1,25/8/22 10:20
25/8/22 10:30,NSW1,2204.612,1,25/8/22 10:49
25/8/22 11:00,NSW1,2340.667,1,25/8/22 11:19
25/8/22 11:30,NSW1,2329.162,1,25/8/22 11:49
25/8/22 12:00,NSW1,2243.3,1,25/8/22 12:19
25/8/22 12:30,NSW1,2233.6,1,25/8/22 12:49
25/8/22 13:00,NSW1,2131.254,1,25/8/22 13:19
25/8/22 13:30,NSW1,1806.802,1,25/8/22 13:49
25/8/22 14:00,NSW1,1417.439,1,25/8/22 14:19
25/8/22 14:30,NSW1,1129.832,1,25/8/22 14:49
25/8/22 15:00,NSW1,904.914,1,25/8/22 15:19
25/8/22 15:30,NSW1,728.76,1,25/8/22 15:49
25/8/22 16:00,NSW1,591.6,1,25/8/22 16:19
25/8/22 16:30,NSW1,421.355,1,25/8/22 16:49
25/8/22 17:00,NSW1,213.037,1,25/8/22 17:19
25/8/22 17:30,NSW1,57.793,1,25/8/22 17:49
25/8/22 18:00,NSW1,0.929,1,25/8/22 18:19
25/8/22 18:30,NSW1,0,1,25/8/22 18:49
25/8/22 19:00,NSW1,0,1,25/8/22 19:19
25/8/22 19:30,NSW1,0,1,25/8/22 19:49
25/8/22 20:00,NSW1,0,1,25/8/22 20:19
25/8/22 20:30,NSW1,0,1,25/8/22 20:49
25/8/22 21:00,NSW1,0,1,25/8/22 21:19
25/8/22 21:30,NSW1,0,1,25/8/22 21:49
25/8/22 22:00,NSW1,0,1,25/8/22 22:19
25/8/22 22:30,NSW1,0,1,25/8/22 22:49
25/8/22 23:00,NSW1,0,1,25/8/22 23:19
25/8/22 23:30,NSW1,0,1,25/8/22 23:49
26/8/22 0:00,NSW1,0,1,26/8/22 0:19
26/8/22 0:30,NSW1,0,1,26/8/22 0:49
26/8/22 1:00,NSW1,0,1,26/8/22 1:19
26/8/22 1:30,NSW1,0,1,26/8/22 1:49
26/8/22 2:00,NSW1,0,1,26/8/22 2:19
26/8/22 2:30,NSW1,0,1,26/8/22 2:49
26/8/22 3:00,NSW1,0,1,26/8/22 3:19
26/8/22 3:30,NSW1,0,1,26/8/22 3:49
26/8/22 4:00,NSW1,0,1,26/8/22 4:19
26/8/22 4:30,NSW1,0,1,26/8/22 4:49
26/8/22 5:00,NSW1,0,1,26/8/22 5:19
26/8/22 5:30,NSW1,0,1,26/8/22 5:49
26/8/22 6:00,NSW1,0,1,26/8/22 6:19
26/8/22 6:30,NSW1,3.5,1,26/8/22 6:49
26/8/22 7:00,NSW1,85.221,1,26/8/22 7:19
26/8/22 7:30,NSW1,350.577,1,26/8/22 7:49
26/8/22 8:00,NSW1,724.615,1,26/8/22 8:19
26/8/22 8:30,NSW1,1138.316,1,26/8/22 8:49
26/8/22 9:00,NSW1,1478.951,1,26/8/22 9:19
26/8/22 9:30,NSW1,1830.209,1,26/8/22 9:49
26/8/22 10:00,NSW1,2030.414,1,26/8/22 10:20
26/8/22 10:30,NSW1,2178.302,1,26/8/22 10:49
26/8/22 11:00,NSW1,2168.702,1,26/8/22 11:19
26/8/22 11:30,NSW1,2063.298,1,26/8/22 11:49
26/8/22 12:00,NSW1,2057.673,1,26/8/22 12:19
26/8/22 12:30,NSW1,2010.067,1,26/8/22 12:49
26/8/22 13:00,NSW1,2012.835,1,26/8/22 13:19
26/8/22 13:30,NSW1,1939.522,1,26/8/22 13:49
26/8/22 14:00,NSW1,1804.237,1,26/8/22 14:19
26/8/22 14:30,NSW1,1566.264,1,26/8/22 14:49
26/8/22 15:00,NSW1,1349.605,1,26/8/22 15:19
26/8/22 15:30,NSW1,1143.293,1,26/8/22 15:49
26/8/22 16:00,NSW1,884.277,1,26/8/22 16:19
26/8/22 16:30,NSW1,562.136,1,26/8/22 16:49
26/8/22 17:00,NSW1,289.448,1,26/8/22 17:19
26/8/22 17:30,NSW1,85.027,1,26/8/22 17:49
26/8/22 18:00,NSW1,2.193,1,26/8/22 18:19
26/8/22 18:30,NSW1,0,1,26/8/22 18:49
26/8/22 19:00,NSW1,0,1,26/8/22 19:19
26/8/22 19:30,NSW1,0,1,26/8/22 19:49
26/8/22 20:00,NSW1,0,1,26/8/22 20:19
26/8/22 20:30,NSW1,0,1,26/8/22 20:49
26/8/22 21:00,NSW1,0,1,26/8/22 21:19
26/8/22 21:30,NSW1,0,1,26/8/22 21:49
26/8/22 22:00,NSW1,0,1,26/8/22 22:19
26/8/22 22:30,NSW1,0,1,26/8/22 22:49
26/8/22 23:00,NSW1,0,1,26/8/22 23:19
26/8/22 23:30,NSW1,0,1,26/8/22 23:49
27/8/22 0:00,NSW1,0,1,27/8/22 0:19
27/8/22 0:30,NSW1,0,1,27/8/22 0:49
27/8/22 1:00,NSW1,0,1,27/8/22 1:19
27/8/22 1:30,NSW1,0,1,27/8/22 1:49
27/8/22 2:00,NSW1,0,1,27/8/22 2:19
27/8/22 2:30,NSW1,0,1,27/8/22 2:49
27/8/22 3:00,NSW1,0,1,27/8/22 3:19
27/8/22 3:30,NSW1,0,1,27/8/22 3:49
27/8/22 4:00,NSW1,0,1,27/8/22 4:19
27/8/22 4:30,NSW1,0,1,27/8/22 4:49
27/8/22 5:00,NSW1,0,1,27/8/22 5:19
27/8/22 5:30,NSW1,0,1,27/8/22 5:49
27/8/22 6:00,NSW1,0,1,27/8/22 6:19
27/8/22 6:30,NSW1,3.877,1,27/8/22 6:49
27/8/22 7:00,NSW1,85.375,1,27/8/22 7:19
27/8/22 7:30,NSW1,319.853,1,27/8/22 7:49
27/8/22 8:00,NSW1,635.583,1,27/8/22 8:19
27/8/22 8:30,NSW1,996.748,1,27/8/22 8:49
27/8/22 9:00,NSW1,1285.476,1,27/8/22 9:19
27/8/22 9:30,NSW1,1540.013,1,27/8/22 9:49
27/8/22 10:00,NSW1,1775.493,1,27/8/22 10:20
27/8/22 10:30,NSW1,2039.445,1,27/8/22 10:49
27/8/22 11:00,NSW1,2100.733,1,27/8/22 11:19
27/8/22 11:30,NSW1,2140.59,1,27/8/22 11:49
27/8/22 12:00,NSW1,2212.294,1,27/8/22 12:19
27/8/22 12:30,NSW1,2168.103,1,27/8/22 12:49
27/8/22 13:00,NSW1,2060.736,1,27/8/22 13:19
27/8/22 13:30,NSW1,1932.631,1,27/8/22 13:49
27/8/22 14:00,NSW1,1845.25,1,27/8/22 14:19
27/8/22 14:30,NSW1,1713.957,1,27/8/22 14:49
27/8/22 15:00,NSW1,1492.098,1,27/8/22 15:19
27/8/22 15:30,NSW1,1184.427,1,27/8/22 15:49
27/8/22 16:00,NSW1,887.359,1,27/8/22 16:19
27/8/22 16:30,NSW1,577.635,1,27/8/22 16:49
27/8/22 17:00,NSW1,274.148,1,27/8/22 17:19
27/8/22 17:30,NSW1,72.021,1,27/8/22 17:49
27/8/22 18:00,NSW1,1.906,1,27/8/22 18:19
27/8/22 18:30,NSW1,0,1,27/8/22 18:49
27/8/22 19:00,NSW1,0,1,27/8/22 19:19
27/8/22 19:30,NSW1,0,1,27/8/22 19:49
27/8/22 20:00,NSW1,0,1,27/8/22 20:19
27/8/22 20:30,NSW1,0,1,27/8/22 20:49
27/8/22 21:00,NSW1,0,1,27/8/22 21:19
27/8/22 21:30,NSW1,0,1,27/8/22 21:49
27/8/22 22:00,NSW1,0,1,27/8/22 22:19
27/8/22 22:30,NSW1,0,1,27/8/22 22:49
27/8/22 23:00,NSW1,0,1,27/8/22 23:19
27/8/22 23:30,NSW1,0,1,27/8/22 23:49
28/8/22 0:00,NSW1,0,1,28/8/22 0:19
28/8/22 0:30,NSW1,0,1,28/8/22 0:49
28/8/22 1:00,NSW1,0,1,28/8/22 1:19
28/8/22 1:30,NSW1,0,1,28/8/22 1:49
28/8/22 2:00,NSW1,0,1,28/8/22 2:19
28/8/22 2:30,NSW1,0,1,28/8/22 2:49
28/8/22 3:00,NSW1,0,1,28/8/22 3:19
28/8/22 3:30,NSW1,0,1,28/8/22 3:49
28/8/22 4:00,NSW1,0,1,28/8/22 4:19
28/8/22 4:30,NSW1,0,1,28/8/22 4:49
28/8/22 5:00,NSW1,0,1,28/8/22 5:19
28/8/22 5:30,NSW1,0,1,28/8/22 5:49
28/8/22 6:00,NSW1,0,1,28/8/22 6:19
28/8/22 6:30,NSW1,4.887,1,28/8/22 6:49
28/8/22 7:00,NSW1,102.581,1,28/8/22 7:19
28/8/22 7:30,NSW1,323.817,1,28/8/22 7:49
28/8/22 8:00,NSW1,630.931,1,28/8/22 8:19
28/8/22 8:30,NSW1,951.198,1,28/8/22 8:49
28/8/22 9:00,NSW1,1258.329,1,28/8/22 9:19
28/8/22 9:30,NSW1,1798.442,1,28/8/22 9:49
28/8/22 10:00,NSW1,2191.843,1,28/8/22 10:20
28/8/22 10:30,NSW1,2405.251,1,28/8/22 10:49
28/8/22 11:00,NSW1,2546.763,1,28/8/22 11:19
28/8/22 11:30,NSW1,2620.593,1,28/8/22 11:49
28/8/22 12:00,NSW1,2763.08,1,28/8/22 12:19
28/8/22 12:30,NSW1,2703.897,1,28/8/22 12:49
28/8/22 13:00,NSW1,2644.495,1,28/8/22 13:19
28/8/22 13:30,NSW1,2459.582,1,28/8/22 13:49
28/8/22 14:00,NSW1,2237.977,1,28/8/22 14:19
28/8/22 14:30,NSW1,1969.102,1,28/8/22 14:49
28/8/22 15:00,NSW1,1667.195,1,28/8/22 15:19
28/8/22 15:30,NSW1,1255.132,1,28/8/22 15:49
28/8/22 16:00,NSW1,918.115,1,28/8/22 16:19
28/8/22 16:30,NSW1,586.942,1,28/8/22 16:49
28/8/22 17:00,NSW1,262.029,1,28/8/22 17:19
28/8/22 17:30,NSW1,77.899,1,28/8/22 17:49
28/8/22 18:00,NSW1,2.941,1,28/8/22 18:19
28/8/22 18:30,NSW1,0,1,28/8/22 18:49
28/8/22 19:00,NSW1,0,1,28/8/22 19:19
28/8/22 19:30,NSW1,0,1,28/8/22 19:49
28/8/22 20:00,NSW1,0,1,28/8/22 20:19
28/8/22 20:30,NSW1,0,1,28/8/22 20:49
28/8/22 21:00,NSW1,0,1,28/8/22 21:19
28/8/22 21:30,NSW1,0,1,28/8/22 21:49
28/8/22 22:00,NSW1,0,1,28/8/22 22:19
28/8/22 22:30,NSW1,0,1,28/8/22 22:49
28/8/22 23:00,NSW1,0,1,28/8/22 23:19
28/8/22 23:30,NSW1,0,1,28/8/22 23:49
29/8/22 0:00,NSW1,0,1,29/8/22 0:19
29/8/22 0:30,NSW1,0,1,29/8/22 0:49
29/8/22 1:00,NSW1,0,1,29/8/22 1:19
29/8/22 1:30,NSW1,0,1,29/8/22 1:49
29/8/22 2:00,NSW1,0,1,29/8/22 2:19
29/8/22 2:30,NSW1,0,1,29/8/22 2:49
29/8/22 3:00,NSW1,0,1,29/8/22 3:19
29/8/22 3:30,NSW1,0,1,29/8/22 3:49
29/8/22 4:00,NSW1,0,1,29/8/22 4:19
29/8/22 4:30,NSW1,0,1,29/8/22 4:49
29/8/22 5:00,NSW1,0,1,29/8/22 5:19
29/8/22 5:30,NSW1,0,1,29/8/22 5:49
29/8/22 6:00,NSW1,0,1,29/8/22 6:19
29/8/22 6:30,NSW1,6.922,1,29/8/22 6:49
29/8/22 7:00,NSW1,111.884,1,29/8/22 7:19
29/8/22 7:30,NSW1,320.514,1,29/8/22 7:49
29/8/22 8:00,NSW1,615.796,1,29/8/22 8:19
29/8/22 8:30,NSW1,914.288,1,29/8/22 8:49
29/8/22 9:00,NSW1,1199.409,1,29/8/22 9:19
29/8/22 9:30,NSW1,1406.281,1,29/8/22 9:49
29/8/22 10:00,NSW1,1469.845,1,29/8/22 10:20
29/8/22 10:30,NSW1,1761.62,1,29/8/22 10:49
29/8/22 11:00,NSW1,2076.039,1,29/8/22 11:19
29/8/22 11:30,NSW1,1913.157,1,29/8/22 11:49
29/8/22 12:00,NSW1,1741.362,1,29/8/22 12:19
29/8/22 12:30,NSW1,1412.921,1,29/8/22 12:49
29/8/22 13:00,NSW1,1339.439,1,29/8/22 13:19
29/8/22 13:30,NSW1,1176.504,1,29/8/22 13:49
29/8/22 14:00,NSW1,997.013,1,29/8/22 14:19
29/8/22 14:30,NSW1,784.159,1,29/8/22 14:49
29/8/22 15:00,NSW1,543.219,1,29/8/22 15:19
29/8/22 15:30,NSW1,384.253,1,29/8/22 15:49
29/8/22 16:00,NSW1,273.164,1,29/8/22 16:19
29/8/22 16:30,NSW1,201.976,1,29/8/22 16:49
29/8/22 17:00,NSW1,107.649,1,29/8/22 17:19
29/8/22 17:30,NSW1,32.598,1,29/8/22 17:49
29/8/22 18:00,NSW1,1.768,1,29/8/22 18:19
29/8/22 18:30,NSW1,0,1,29/8/22 18:49
29/8/22 19:00,NSW1,0,1,29/8/22 19:19
29/8/22 19:30,NSW1,0,1,29/8/22 19:49
29/8/22 20:00,NSW1,0,1,29/8/22 20:19
29/8/22 20:30,NSW1,0,1,29/8/22 20:49
29/8/22 21:00,NSW1,0,1,29/8/22 21:19
29/8/22 21:30,NSW1,0,1,29/8/22 21:49
29/8/22 22:00,NSW1,0,1,29/8/22 22:19
29/8/22 22:30,NSW1,0,1,29/8/22 22:49
29/8/22 23:00,NSW1,0,1,29/8/22 23:19
29/8/22 23:30,NSW1,0,1,29/8/22 23:49
30/8/22 0:00,NSW1,0,1,30/8/22 0:19
30/8/22 0:30,NSW1,0,1,30/8/22 0:49
30/8/22 1:00,NSW1,0,1,30/8/22 1:19
30/8/22 1:30,NSW1,0,1,30/8/22 1:49
30/8/22 2:00,NSW1,0,1,30/8/22 2:19
30/8/22 2:30,NSW1,0,1,30/8/22 2:49
30/8/22 3:00,NSW1,0,1,30/8/22 3:19
30/8/22 3:30,NSW1,0,1,30/8/22 3:49
30/8/22 4:00,NSW1,0,1,30/8/22 4:19
